ID	ra_center	dec_center
472	272.432400	-71.274170
473	277.297300	-71.274170
474	282.162200	-71.274170
475	287.027000	-71.274170
476	291.891900	-71.274170
477	296.756700	-71.274170
478	301.621600	-71.274170
479	306.486500	-71.274170
480	311.351300	-71.274170
481	316.216200	-71.274170
482	321.081100	-71.274170
483	325.946000	-71.274170
484	330.810800	-71.274170
485	335.675700	-71.274170
486	340.540500	-71.274170
487	345.405400	-71.274170
488	350.270300	-71.274170
489	355.135100	-71.274170
490	2.250000	-69.645840
491	6.750000	-69.645840
492	11.250000	-69.645840
493	15.750000	-69.645840
494	20.250000	-69.645840
495	24.750000	-69.645840
496	29.250000	-69.645840
497	33.750000	-69.645840
498	38.250000	-69.645840
499	42.750000	-69.645840
500	47.250000	-69.645840
501	51.750000	-69.645840
502	56.250000	-69.645840
503	60.750000	-69.645840
504	65.250000	-69.645840
505	69.750000	-69.645840
506	74.250000	-69.645840
507	78.750000	-69.645840
508	83.250000	-69.645840
509	87.750000	-69.645840
510	92.250000	-69.645840
511	96.750000	-69.645840
512	101.250000	-69.645840
513	105.750000	-69.645840
514	110.250000	-69.645840
515	114.750000	-69.645840
516	119.250000	-69.645840
517	123.750000	-69.645840
518	128.250000	-69.645840
519	132.750000	-69.645840
520	137.250000	-69.645840
521	141.750000	-69.645840
522	146.250000	-69.645840
523	150.750000	-69.645840
524	155.250000	-69.645840
525	159.750000	-69.645840
526	164.250000	-69.645840
527	168.750000	-69.645840
528	173.250000	-69.645840
529	177.750000	-69.645840
530	182.250000	-69.645840
531	186.750000	-69.645840
532	191.250000	-69.645840
533	195.750000	-69.645840
534	200.250000	-69.645840
535	204.750000	-69.645840
536	209.250000	-69.645840
537	213.750000	-69.645840
538	218.250000	-69.645840
539	222.750000	-69.645840
540	227.250000	-69.645840
541	231.750000	-69.645840
542	236.250000	-69.645840
543	240.750000	-69.645840
544	245.250000	-69.645840
545	249.750000	-69.645840
546	254.250000	-69.645840
547	258.750000	-69.645840
548	263.250000	-69.645840
549	267.750000	-69.645840
550	272.250000	-69.645840
551	276.750000	-69.645840
552	281.250000	-69.645840
553	285.750000	-69.645840
554	290.250000	-69.645840
555	294.750000	-69.645840
556	299.250000	-69.645840
557	303.750000	-69.645840
558	308.250000	-69.645840
559	312.750000	-69.645840
560	317.250000	-69.645840
561	321.750000	-69.645840
562	326.250000	-69.645840
563	330.750000	-69.645840
564	335.250000	-69.645840
565	339.750000	-69.645840
566	344.250000	-69.645840
567	348.750000	-69.645840
568	353.250000	-69.645840
569	357.750000	-69.645840
570	0.000000	-68.017500
571	4.186000	-68.017500
572	8.372100	-68.017500
573	12.558100	-68.017500
574	16.744200	-68.017500
575	20.930200	-68.017500
576	25.116300	-68.017500
577	29.302300	-68.017500
578	33.488400	-68.017500
579	37.674400	-68.017500
580	41.860500	-68.017500
581	46.046500	-68.017500
582	50.232600	-68.017500
583	54.418600	-68.017500
584	58.604700	-68.017500
585	62.790700	-68.017500
586	66.976700	-68.017500
587	71.162800	-68.017500
588	75.348800	-68.017500
589	79.534900	-68.017500
590	83.720900	-68.017500
591	87.907000	-68.017500
592	92.093000	-68.017500
593	96.279100	-68.017500
594	100.465100	-68.017500
595	104.651200	-68.017500
596	108.837200	-68.017500
597	113.023300	-68.017500
598	117.209300	-68.017500
599	121.395400	-68.017500
600	125.581400	-68.017500
601	129.767400	-68.017500
602	133.953500	-68.017500
603	138.139500	-68.017500
604	142.325600	-68.017500
605	146.511600	-68.017500
606	150.697700	-68.017500
607	154.883700	-68.017500
608	159.069800	-68.017500
609	163.255800	-68.017500
610	167.441900	-68.017500
611	171.627900	-68.017500
612	175.814000	-68.017500
613	180.000000	-68.017500
614	184.186100	-68.017500
615	188.372100	-68.017500
616	192.558100	-68.017500
617	196.744200	-68.017500
618	200.930200	-68.017500
619	205.116300	-68.017500
620	209.302300	-68.017500
621	213.488400	-68.017500
622	217.674400	-68.017500
623	221.860500	-68.017500
624	226.046500	-68.017500
625	230.232600	-68.017500
626	234.418600	-68.017500
627	238.604700	-68.017500
628	242.790700	-68.017500
629	246.976700	-68.017500
630	251.162800	-68.017500
631	255.348800	-68.017500
632	259.534900	-68.017500
633	263.720900	-68.017500
634	267.907000	-68.017500
635	272.093000	-68.017500
636	276.279100	-68.017500
637	280.465100	-68.017500
638	284.651200	-68.017500
639	288.837200	-68.017500
640	293.023300	-68.017500
641	297.209300	-68.017500
642	301.395400	-68.017500
643	305.581400	-68.017500
644	309.767500	-68.017500
645	313.953500	-68.017500
646	318.139500	-68.017500
647	322.325600	-68.017500
648	326.511600	-68.017500
649	330.697700	-68.017500
650	334.883700	-68.017500
651	339.069800	-68.017500
652	343.255800	-68.017500
653	347.441900	-68.017500
654	351.627900	-68.017500
655	355.814000	-68.017500
656	1.956500	-66.389170
657	5.869600	-66.389170
658	9.782600	-66.389170
659	13.695700	-66.389170
660	17.608700	-66.389170
661	21.521700	-66.389170
662	25.434800	-66.389170
663	29.347800	-66.389170
664	33.260900	-66.389170
665	37.173900	-66.389170
666	41.087000	-66.389170
667	45.000000	-66.389170
668	48.913000	-66.389170
669	52.826100	-66.389170
670	56.739100	-66.389170
671	60.652200	-66.389170
672	64.565200	-66.389170
673	68.478300	-66.389170
674	72.391300	-66.389170
675	76.304300	-66.389170
676	80.217400	-66.389170
677	84.130400	-66.389170
678	88.043500	-66.389170
679	91.956500	-66.389170
680	95.869600	-66.389170
681	99.782600	-66.389170
682	103.695600	-66.389170
683	107.608700	-66.389170
684	111.521700	-66.389170
685	115.434800	-66.389170
686	119.347800	-66.389170
687	123.260900	-66.389170
688	127.173900	-66.389170
689	131.087000	-66.389170
690	135.000000	-66.389170
691	138.913100	-66.389170
692	142.826100	-66.389170
693	146.739100	-66.389170
694	150.652200	-66.389170
695	154.565200	-66.389170
696	158.478300	-66.389170
697	162.391300	-66.389170
698	166.304400	-66.389170
699	170.217400	-66.389170
700	174.130400	-66.389170
701	178.043500	-66.389170
702	181.956500	-66.389170
703	185.869600	-66.389170
704	189.782600	-66.389170
705	193.695700	-66.389170
706	197.608700	-66.389170
707	201.521700	-66.389170
708	205.434800	-66.389170
709	209.347800	-66.389170
710	213.260900	-66.389170
711	217.173900	-66.389170
712	221.087000	-66.389170
713	225.000000	-66.389170
714	228.913100	-66.389170
715	232.826100	-66.389170
716	236.739100	-66.389170
717	240.652200	-66.389170
718	244.565200	-66.389170
719	248.478300	-66.389170
720	252.391300	-66.389170
721	256.304400	-66.389170
722	260.217400	-66.389170
723	264.130400	-66.389170
724	268.043500	-66.389170
725	271.956500	-66.389170
726	275.869600	-66.389170
727	279.782600	-66.389170
728	283.695600	-66.389170
729	287.608700	-66.389170
730	291.521700	-66.389170
731	295.434800	-66.389170
732	299.347800	-66.389170
733	303.260900	-66.389170
734	307.173900	-66.389170
735	311.086900	-66.389170
736	315.000000	-66.389170
737	318.913000	-66.389170
738	322.826100	-66.389170
739	326.739100	-66.389170
740	330.652200	-66.389170
741	334.565200	-66.389170
742	338.478200	-66.389170
743	342.391300	-66.389170
744	346.304400	-66.389170
745	350.217400	-66.389170
746	354.130400	-66.389170
747	358.043500	-66.389170
748	0.000000	-64.760830
749	3.673500	-64.760830
750	7.346900	-64.760830
751	11.020400	-64.760830
752	14.693900	-64.760830
753	18.367300	-64.760830
754	22.040800	-64.760830
755	25.714300	-64.760830
756	29.387800	-64.760830
757	33.061200	-64.760830
758	36.734700	-64.760830
759	40.408200	-64.760830
760	44.081600	-64.760830
761	47.755100	-64.760830
762	51.428600	-64.760830
763	55.102000	-64.760830
764	58.775500	-64.760830
765	62.449000	-64.760830
766	66.122400	-64.760830
767	69.795900	-64.760830
768	73.469400	-64.760830
769	77.142900	-64.760830
770	80.816300	-64.760830
771	84.489800	-64.760830
772	88.163300	-64.760830
773	91.836700	-64.760830
774	95.510200	-64.760830
775	99.183700	-64.760830
776	102.857100	-64.760830
777	106.530600	-64.760830
778	110.204100	-64.760830
779	113.877500	-64.760830
780	117.551000	-64.760830
781	121.224500	-64.760830
782	124.898000	-64.760830
783	128.571400	-64.760830
784	132.244900	-64.760830
785	135.918400	-64.760830
786	139.591800	-64.760830
787	143.265300	-64.760830
788	146.938800	-64.760830
789	150.612200	-64.760830
790	154.285700	-64.760830
791	157.959200	-64.760830
792	161.632600	-64.760830
793	165.306100	-64.760830
794	168.979600	-64.760830
795	172.653100	-64.760830
796	176.326500	-64.760830
797	180.000000	-64.760830
798	183.673500	-64.760830
799	187.346900	-64.760830
800	191.020400	-64.760830
801	194.693900	-64.760830
802	198.367300	-64.760830
803	202.040800	-64.760830
804	205.714300	-64.760830
805	209.387800	-64.760830
806	213.061200	-64.760830
807	216.734700	-64.760830
808	220.408200	-64.760830
809	224.081600	-64.760830
810	227.755100	-64.760830
811	231.428600	-64.760830
812	235.102000	-64.760830
813	238.775500	-64.760830
814	242.449000	-64.760830
815	246.122400	-64.760830
816	249.795900	-64.760830
817	253.469400	-64.760830
818	257.142900	-64.760830
819	260.816300	-64.760830
820	264.489800	-64.760830
821	268.163300	-64.760830
822	271.836700	-64.760830
823	275.510200	-64.760830
824	279.183700	-64.760830
825	282.857100	-64.760830
826	286.530600	-64.760830
827	290.204100	-64.760830
828	293.877500	-64.760830
829	297.551000	-64.760830
830	301.224500	-64.760830
831	304.897900	-64.760830
832	308.571400	-64.760830
833	312.244900	-64.760830
834	315.918400	-64.760830
835	319.591800	-64.760830
836	323.265300	-64.760830
837	326.938800	-64.760830
838	330.612200	-64.760830
839	334.285700	-64.760830
840	337.959200	-64.760830
841	341.632700	-64.760830
842	345.306100	-64.760830
843	348.979600	-64.760830
844	352.653000	-64.760830
845	356.326500	-64.760830
846	1.747600	-63.132500
847	5.242700	-63.132500
848	8.737900	-63.132500
849	12.233000	-63.132500
850	15.728200	-63.132500
851	19.223300	-63.132500
852	22.718400	-63.132500
853	26.213600	-63.132500
854	29.708700	-63.132500
855	33.203900	-63.132500
856	36.699000	-63.132500
857	40.194200	-63.132500
858	43.689300	-63.132500
859	47.184500	-63.132500
860	50.679600	-63.132500
861	54.174800	-63.132500
862	57.669900	-63.132500
863	61.165000	-63.132500
864	64.660200	-63.132500
865	68.155300	-63.132500
866	71.650500	-63.132500
867	75.145600	-63.132500
868	78.640800	-63.132500
869	82.135900	-63.132500
870	85.631100	-63.132500
871	89.126200	-63.132500
872	92.621400	-63.132500
873	96.116500	-63.132500
874	99.611600	-63.132500
875	103.106800	-63.132500
876	106.601900	-63.132500
877	110.097100	-63.132500
878	113.592200	-63.132500
879	117.087400	-63.132500
880	120.582500	-63.132500
881	124.077700	-63.132500
882	127.572800	-63.132500
883	131.068000	-63.132500
884	134.563100	-63.132500
885	138.058300	-63.132500
886	141.553400	-63.132500
887	145.048500	-63.132500
888	148.543700	-63.132500
889	152.038800	-63.132500
890	155.534000	-63.132500
891	159.029100	-63.132500
892	162.524300	-63.132500
893	166.019400	-63.132500
894	169.514600	-63.132500
895	173.009700	-63.132500
896	176.504900	-63.132500
897	180.000000	-63.132500
898	183.495100	-63.132500
899	186.990300	-63.132500
900	190.485400	-63.132500
901	193.980600	-63.132500
902	197.475700	-63.132500
903	200.970900	-63.132500
904	204.466000	-63.132500
905	207.961200	-63.132500
906	211.456300	-63.132500
907	214.951400	-63.132500
908	218.446600	-63.132500
909	221.941700	-63.132500
910	225.436900	-63.132500
911	228.932000	-63.132500
912	232.427200	-63.132500
913	235.922300	-63.132500
914	239.417500	-63.132500
915	242.912600	-63.132500
916	246.407800	-63.132500
917	249.902900	-63.132500
918	253.398100	-63.132500
919	256.893200	-63.132500
920	260.388300	-63.132500
921	263.883500	-63.132500
922	267.378600	-63.132500
923	270.873800	-63.132500
924	274.368900	-63.132500
925	277.864000	-63.132500
926	281.359200	-63.132500
927	284.854300	-63.132500
928	288.349500	-63.132500
929	291.844600	-63.132500
930	295.339800	-63.132500
931	298.834900	-63.132500
932	302.330100	-63.132500
933	305.825200	-63.132500
934	309.320400	-63.132500
935	312.815500	-63.132500
936	316.310700	-63.132500
937	319.805800	-63.132500
938	323.301000	-63.132500
939	326.796100	-63.132500
940	330.291200	-63.132500
941	333.786400	-63.132500
942	337.281500	-63.132500
943	340.776700	-63.132500
944	344.271800	-63.132500
945	347.767000	-63.132500
946	351.262100	-63.132500
947	354.757300	-63.132500
948	358.252400	-63.132500
949	0.000000	-61.504170
950	3.302800	-61.504170
951	6.605500	-61.504170
952	9.908300	-61.504170
953	13.211000	-61.504170
954	16.513800	-61.504170
955	19.816500	-61.504170
956	23.119300	-61.504170
957	26.422000	-61.504170
958	29.724800	-61.504170
959	33.027500	-61.504170
960	36.330300	-61.504170
961	39.633000	-61.504170
962	42.935800	-61.504170
963	46.238500	-61.504170
964	49.541300	-61.504170
965	52.844000	-61.504170
966	56.146800	-61.504170
967	59.449500	-61.504170
968	62.752300	-61.504170
969	66.055000	-61.504170
970	69.357800	-61.504170
971	72.660600	-61.504170
972	75.963300	-61.504170
973	79.266100	-61.504170
974	82.568800	-61.504170
975	85.871600	-61.504170
976	89.174300	-61.504170
977	92.477100	-61.504170
978	95.779800	-61.504170
979	99.082600	-61.504170
980	102.385300	-61.504170
981	105.688100	-61.504170
982	108.990800	-61.504170
983	112.293600	-61.504170
984	115.596300	-61.504170
985	118.899100	-61.504170
986	122.201800	-61.504170
987	125.504600	-61.504170
988	128.807300	-61.504170
989	132.110100	-61.504170
990	135.412800	-61.504170
991	138.715600	-61.504170
992	142.018300	-61.504170
993	145.321100	-61.504170
994	148.623900	-61.504170
995	151.926600	-61.504170
996	155.229400	-61.504170
997	158.532100	-61.504170
998	161.834900	-61.504170
999	165.137600	-61.504170
1000	168.440400	-61.504170
1001	171.743100	-61.504170
1002	175.045900	-61.504170
1003	178.348600	-61.504170
1004	181.651400	-61.504170
1005	184.954100	-61.504170
1006	188.256900	-61.504170
1007	191.559600	-61.504170
1008	194.862400	-61.504170
1009	198.165100	-61.504170
1010	201.467900	-61.504170
1011	204.770600	-61.504170
1012	208.073400	-61.504170
1013	211.376100	-61.504170
1014	214.678900	-61.504170
1015	217.981600	-61.504170
1016	221.284400	-61.504170
1017	224.587200	-61.504170
1018	227.889900	-61.504170
1019	231.192700	-61.504170
1020	234.495400	-61.504170
1021	237.798200	-61.504170
1022	241.100900	-61.504170
1023	244.403700	-61.504170
1024	247.706400	-61.504170
1025	251.009200	-61.504170
1026	254.311900	-61.504170
1027	257.614700	-61.504170
1028	260.917400	-61.504170
1029	264.220200	-61.504170
1030	267.522900	-61.504170
1031	270.825700	-61.504170
1032	274.128400	-61.504170
1033	277.431200	-61.504170
1034	280.733900	-61.504170
1035	284.036700	-61.504170
1036	287.339400	-61.504170
1037	290.642200	-61.504170
1038	293.944900	-61.504170
1039	297.247700	-61.504170
1040	300.550400	-61.504170
1041	303.853200	-61.504170
1042	307.155900	-61.504170
1043	310.458700	-61.504170
1044	313.761500	-61.504170
1045	317.064200	-61.504170
1046	320.367000	-61.504170
1047	323.669700	-61.504170
1048	326.972500	-61.504170
1049	330.275200	-61.504170
1050	333.578000	-61.504170
1051	336.880700	-61.504170
1052	340.183500	-61.504170
1053	343.486200	-61.504170
1054	346.789000	-61.504170
1055	350.091700	-61.504170
1056	353.394500	-61.504170
1057	356.697200	-61.504170
1058	1.578900	-59.875840
1059	4.736800	-59.875840
1060	7.894700	-59.875840
1061	11.052600	-59.875840
1062	14.210500	-59.875840
1063	17.368400	-59.875840
1064	20.526300	-59.875840
1065	23.684200	-59.875840
1066	26.842100	-59.875840
1067	30.000000	-59.875840
