ID	ra_center	dec_center
245	147.857140	-75.272730
246	154.285710	-75.272730
247	160.714290	-75.272730
248	167.142860	-75.272730
249	173.571430	-75.272730
250	180.000000	-75.272730
251	186.428570	-75.272730
252	192.857140	-75.272730
253	199.285710	-75.272730
254	205.714290	-75.272730
255	212.142860	-75.272730
256	218.571430	-75.272730
257	225.000000	-75.272730
258	231.428570	-75.272730
259	237.857140	-75.272730
260	244.285710	-75.272730
261	250.714290	-75.272730
262	257.142860	-75.272730
263	263.571430	-75.272730
264	270.000000	-75.272730
265	276.428570	-75.272730
266	282.857140	-75.272730
267	289.285710	-75.272730
268	295.714290	-75.272730
269	302.142860	-75.272730
270	308.571430	-75.272730
271	315.000000	-75.272730
272	321.428570	-75.272730
273	327.857140	-75.272730
274	334.285710	-75.272730
275	340.714290	-75.272730
276	347.142860	-75.272730
277	353.571430	-75.272730
278	5.806450	-73.636360
279	11.612900	-73.636360
280	17.419350	-73.636360
281	23.225810	-73.636360
282	29.032260	-73.636360
283	34.838710	-73.636360
284	40.645160	-73.636360
285	46.451610	-73.636360
286	52.258060	-73.636360
287	58.064520	-73.636360
288	63.870970	-73.636360
289	69.677420	-73.636360
290	75.483870	-73.636360
291	81.290320	-73.636360
292	87.096770	-73.636360
293	92.903230	-73.636360
294	98.709680	-73.636360
295	104.516130	-73.636360
296	110.322580	-73.636360
297	116.129030	-73.636360
298	121.935480	-73.636360
299	127.741940	-73.636360
300	133.548390	-73.636360
301	139.354840	-73.636360
302	145.161290	-73.636360
303	150.967740	-73.636360
304	156.774190	-73.636360
305	162.580650	-73.636360
306	168.387100	-73.636360
307	174.193550	-73.636360
308	180.000000	-73.636360
309	185.806450	-73.636360
310	191.612900	-73.636360
311	197.419350	-73.636360
312	203.225810	-73.636360
313	209.032260	-73.636360
314	214.838710	-73.636360
315	220.645160	-73.636360
316	226.451610	-73.636360
317	232.258060	-73.636360
318	238.064520	-73.636360
319	243.870970	-73.636360
320	249.677420	-73.636360
321	255.483870	-73.636360
322	261.290320	-73.636360
323	267.096770	-73.636360
324	272.903230	-73.636360
325	278.709680	-73.636360
326	284.516130	-73.636360
327	290.322580	-73.636360
328	296.129030	-73.636360
329	301.935480	-73.636360
330	307.741940	-73.636360
331	313.548390	-73.636360
332	319.354840	-73.636360
333	325.161290	-73.636360
334	330.967740	-73.636360
335	336.774190	-73.636360
336	342.580650	-73.636360
337	348.387100	-73.636360
338	354.193550	-73.636360
339	5.294120	-72.000000
340	10.588240	-72.000000
341	15.882350	-72.000000
342	21.176470	-72.000000
343	26.470590	-72.000000
344	31.764710	-72.000000
345	37.058820	-72.000000
346	42.352940	-72.000000
347	47.647060	-72.000000
348	52.941180	-72.000000
349	58.235290	-72.000000
350	63.529410	-72.000000
351	68.823530	-72.000000
352	74.117650	-72.000000
353	79.411760	-72.000000
354	84.705880	-72.000000
355	90.000000	-72.000000
356	95.294120	-72.000000
357	100.588240	-72.000000
358	105.882350	-72.000000
359	111.176470	-72.000000
360	116.470590	-72.000000
361	121.764710	-72.000000
362	127.058820	-72.000000
363	132.352940	-72.000000
364	137.647060	-72.000000
365	142.941180	-72.000000
366	148.235290	-72.000000
367	153.529410	-72.000000
368	158.823530	-72.000000
369	164.117650	-72.000000
370	169.411760	-72.000000
371	174.705880	-72.000000
372	180.000000	-72.000000
373	185.294120	-72.000000
374	190.588240	-72.000000
375	195.882350	-72.000000
376	201.176470	-72.000000
377	206.470590	-72.000000
378	211.764710	-72.000000
379	217.058820	-72.000000
380	222.352940	-72.000000
381	227.647060	-72.000000
382	232.941180	-72.000000
383	238.235290	-72.000000
384	243.529410	-72.000000
385	248.823530	-72.000000
386	254.117650	-72.000000
387	259.411760	-72.000000
388	264.705880	-72.000000
389	270.000000	-72.000000
390	275.294120	-72.000000
391	280.588240	-72.000000
392	285.882350	-72.000000
393	291.176470	-72.000000
394	296.470590	-72.000000
395	301.764710	-72.000000
396	307.058820	-72.000000
397	312.352940	-72.000000
398	317.647060	-72.000000
399	322.941180	-72.000000
400	328.235290	-72.000000
401	333.529410	-72.000000
402	338.823530	-72.000000
403	344.117650	-72.000000
404	349.411760	-72.000000
405	354.705880	-72.000000
406	4.864860	-70.363640
407	9.729730	-70.363640
408	14.594590	-70.363640
409	19.459460	-70.363640
410	24.324320	-70.363640
411	29.189190	-70.363640
412	34.054050	-70.363640
413	38.918920	-70.363640
414	43.783780	-70.363640
415	48.648650	-70.363640
416	53.513510	-70.363640
417	58.378380	-70.363640
418	63.243240	-70.363640
419	68.108110	-70.363640
420	72.972970	-70.363640
421	77.837840	-70.363640
422	82.702700	-70.363640
423	87.567570	-70.363640
424	92.432430	-70.363640
425	97.297300	-70.363640
426	102.162160	-70.363640
427	107.027030	-70.363640
428	111.891890	-70.363640
429	116.756760	-70.363640
430	121.621620	-70.363640
431	126.486490	-70.363640
432	131.351350	-70.363640
433	136.216220	-70.363640
434	141.081080	-70.363640
435	145.945950	-70.363640
436	150.810810	-70.363640
437	155.675680	-70.363640
438	160.540540	-70.363640
439	165.405410	-70.363640
440	170.270270	-70.363640
441	175.135140	-70.363640
442	180.000000	-70.363640
443	184.864860	-70.363640
444	189.729730	-70.363640
445	194.594590	-70.363640
446	199.459460	-70.363640
447	204.324320	-70.363640
448	209.189190	-70.363640
449	214.054050	-70.363640
450	218.918920	-70.363640
451	223.783780	-70.363640
452	228.648650	-70.363640
453	233.513510	-70.363640
454	238.378380	-70.363640
455	243.243240	-70.363640
456	248.108110	-70.363640
457	252.972970	-70.363640
458	257.837840	-70.363640
459	262.702700	-70.363640
460	267.567570	-70.363640
461	272.432430	-70.363640
462	277.297300	-70.363640
463	282.162160	-70.363640
464	287.027030	-70.363640
465	291.891890	-70.363640
466	296.756760	-70.363640
467	301.621620	-70.363640
468	306.486490	-70.363640
469	311.351350	-70.363640
470	316.216220	-70.363640
471	321.081080	-70.363640
472	325.945950	-70.363640
473	330.810810	-70.363640
474	335.675680	-70.363640
475	340.540540	-70.363640
476	345.405410	-70.363640
477	350.270270	-70.363640
478	355.135140	-70.363640
479	4.500000	-68.727270
480	9.000000	-68.727270
481	13.500000	-68.727270
482	18.000000	-68.727270
483	22.500000	-68.727270
484	27.000000	-68.727270
485	31.500000	-68.727270
486	36.000000	-68.727270
487	40.500000	-68.727270
488	45.000000	-68.727270
489	49.500000	-68.727270
490	54.000000	-68.727270
491	58.500000	-68.727270
492	63.000000	-68.727270
493	67.500000	-68.727270
494	72.000000	-68.727270
495	76.500000	-68.727270
496	81.000000	-68.727270
497	85.500000	-68.727270
498	90.000000	-68.727270
499	94.500000	-68.727270
500	99.000000	-68.727270
501	103.500000	-68.727270
502	108.000000	-68.727270
503	112.500000	-68.727270
504	117.000000	-68.727270
505	121.500000	-68.727270
506	126.000000	-68.727270
507	130.500000	-68.727270
508	135.000000	-68.727270
509	139.500000	-68.727270
510	144.000000	-68.727270
511	148.500000	-68.727270
512	153.000000	-68.727270
513	157.500000	-68.727270
514	162.000000	-68.727270
515	166.500000	-68.727270
516	171.000000	-68.727270
517	175.500000	-68.727270
518	180.000000	-68.727270
519	184.500000	-68.727270
520	189.000000	-68.727270
521	193.500000	-68.727270
522	198.000000	-68.727270
523	202.500000	-68.727270
524	207.000000	-68.727270
525	211.500000	-68.727270
526	216.000000	-68.727270
527	220.500000	-68.727270
528	225.000000	-68.727270
529	229.500000	-68.727270
530	234.000000	-68.727270
531	238.500000	-68.727270
532	243.000000	-68.727270
533	247.500000	-68.727270
534	252.000000	-68.727270
535	256.500000	-68.727270
536	261.000000	-68.727270
537	265.500000	-68.727270
538	270.000000	-68.727270
539	274.500000	-68.727270
540	279.000000	-68.727270
541	283.500000	-68.727270
542	288.000000	-68.727270
543	292.500000	-68.727270
544	297.000000	-68.727270
545	301.500000	-68.727270
546	306.000000	-68.727270
547	310.500000	-68.727270
548	315.000000	-68.727270
549	319.500000	-68.727270
550	324.000000	-68.727270
551	328.500000	-68.727270
552	333.000000	-68.727270
553	337.500000	-68.727270
554	342.000000	-68.727270
555	346.500000	-68.727270
556	351.000000	-68.727270
557	355.500000	-68.727270
558	4.186050	-67.090910
559	8.372090	-67.090910
560	12.558140	-67.090910
561	16.744190	-67.090910
562	20.930230	-67.090910
563	25.116280	-67.090910
564	29.302330	-67.090910
565	33.488370	-67.090910
566	37.674420	-67.090910
567	41.860470	-67.090910
568	46.046510	-67.090910
569	50.232560	-67.090910
570	54.418600	-67.090910
571	58.604650	-67.090910
572	62.790700	-67.090910
573	66.976740	-67.090910
574	71.162790	-67.090910
575	75.348840	-67.090910
576	79.534880	-67.090910
577	83.720930	-67.090910
578	87.906980	-67.090910
579	92.093020	-67.090910
580	96.279070	-67.090910
581	100.465120	-67.090910
582	104.651160	-67.090910
583	108.837210	-67.090910
584	113.023260	-67.090910
585	117.209300	-67.090910
586	121.395350	-67.090910
587	125.581400	-67.090910
588	129.767440	-67.090910
589	133.953490	-67.090910
590	138.139530	-67.090910
591	142.325580	-67.090910
592	146.511630	-67.090910
593	150.697670	-67.090910
594	154.883720	-67.090910
595	159.069770	-67.090910
596	163.255810	-67.090910
597	167.441860	-67.090910
598	171.627910	-67.090910
599	175.813950	-67.090910
600	180.000000	-67.090910
601	184.186050	-67.090910
602	188.372090	-67.090910
603	192.558140	-67.090910
604	196.744190	-67.090910
605	200.930230	-67.090910
606	205.116280	-67.090910
607	209.302330	-67.090910
608	213.488370	-67.090910
609	217.674420	-67.090910
610	221.860470	-67.090910
611	226.046510	-67.090910
612	230.232560	-67.090910
613	234.418600	-67.090910
614	238.604650	-67.090910
615	242.790700	-67.090910
616	246.976740	-67.090910
617	251.162790	-67.090910
618	255.348840	-67.090910
619	259.534880	-67.090910
620	263.720930	-67.090910
621	267.906980	-67.090910
622	272.093020	-67.090910
623	276.279070	-67.090910
624	280.465120	-67.090910
625	284.651160	-67.090910
626	288.837210	-67.090910
627	293.023260	-67.090910
628	297.209300	-67.090910
629	301.395350	-67.090910
630	305.581400	-67.090910
631	309.767440	-67.090910
632	313.953490	-67.090910
633	318.139530	-67.090910
634	322.325580	-67.090910
635	326.511630	-67.090910
636	330.697670	-67.090910
637	334.883720	-67.090910
638	339.069770	-67.090910
639	343.255810	-67.090910
640	347.441860	-67.090910
641	351.627910	-67.090910
642	355.813950	-67.090910
643	3.913040	-65.454550
644	7.826090	-65.454550
645	11.739130	-65.454550
646	15.652170	-65.454550
647	19.565220	-65.454550
648	23.478260	-65.454550
649	27.391300	-65.454550
650	31.304350	-65.454550
651	35.217390	-65.454550
652	39.130430	-65.454550
653	43.043480	-65.454550
654	46.956520	-65.454550
655	50.869570	-65.454550
656	54.782610	-65.454550
657	58.695650	-65.454550
658	62.608700	-65.454550
659	66.521740	-65.454550
660	70.434780	-65.454550
661	74.347830	-65.454550
662	78.260870	-65.454550
663	82.173910	-65.454550
664	86.086960	-65.454550
665	90.000000	-65.454550
666	93.913040	-65.454550
667	97.826090	-65.454550
668	101.739130	-65.454550
669	105.652170	-65.454550
670	109.565220	-65.454550
671	113.478260	-65.454550
672	117.391300	-65.454550
673	121.304350	-65.454550
674	125.217390	-65.454550
675	129.130430	-65.454550
676	133.043480	-65.454550
677	136.956520	-65.454550
678	140.869570	-65.454550
679	144.782610	-65.454550
680	148.695650	-65.454550
681	152.608700	-65.454550
682	156.521740	-65.454550
683	160.434780	-65.454550
684	164.347830	-65.454550
685	168.260870	-65.454550
686	172.173910	-65.454550
687	176.086960	-65.454550
688	180.000000	-65.454550
689	183.913040	-65.454550
690	187.826090	-65.454550
691	191.739130	-65.454550
692	195.652170	-65.454550
693	199.565220	-65.454550
694	203.478260	-65.454550
695	207.391300	-65.454550
696	211.304350	-65.454550
697	215.217390	-65.454550
698	219.130430	-65.454550
699	223.043480	-65.454550
700	226.956520	-65.454550
701	230.869570	-65.454550
702	234.782610	-65.454550
703	238.695650	-65.454550
704	242.608700	-65.454550
705	246.521740	-65.454550
706	250.434780	-65.454550
707	254.347830	-65.454550
708	258.260870	-65.454550
709	262.173910	-65.454550
710	266.086960	-65.454550
711	270.000000	-65.454550
712	273.913040	-65.454550
713	277.826090	-65.454550
714	281.739130	-65.454550
715	285.652170	-65.454550
716	289.565220	-65.454550
717	293.478260	-65.454550
718	297.391300	-65.454550
719	301.304350	-65.454550
720	305.217390	-65.454550
721	309.130430	-65.454550
722	313.043480	-65.454550
723	316.956520	-65.454550
724	320.869570	-65.454550
725	324.782610	-65.454550
726	328.695650	-65.454550
727	332.608700	-65.454550
728	336.521740	-65.454550
729	340.434780	-65.454550
730	344.347830	-65.454550
731	348.260870	-65.454550
732	352.173910	-65.454550
733	356.086960	-65.454550
734	3.673470	-63.818180
735	7.346940	-63.818180
736	11.020410	-63.818180
737	14.693880	-63.818180
738	18.367350	-63.818180
739	22.040820	-63.818180
740	25.714290	-63.818180
741	29.387760	-63.818180
742	33.061220	-63.818180
743	36.734690	-63.818180
744	40.408160	-63.818180
745	44.081630	-63.818180
746	47.755100	-63.818180
747	51.428570	-63.818180
748	55.102040	-63.818180
749	58.775510	-63.818180
750	62.448980	-63.818180
751	66.122450	-63.818180
752	69.795920	-63.818180
753	73.469390	-63.818180
754	77.142860	-63.818180
755	80.816330	-63.818180
756	84.489800	-63.818180
757	88.163270	-63.818180
758	91.836730	-63.818180
759	95.510200	-63.818180
760	99.183670	-63.818180
761	102.857140	-63.818180
762	106.530610	-63.818180
763	110.204080	-63.818180
764	113.877550	-63.818180
765	117.551020	-63.818180
766	121.224490	-63.818180
767	124.897960	-63.818180
768	128.571430	-63.818180
769	132.244900	-63.818180
770	135.918370	-63.818180
771	139.591840	-63.818180
772	143.265310	-63.818180
773	146.938780	-63.818180
774	150.612240	-63.818180
775	154.285710	-63.818180
776	157.959180	-63.818180
777	161.632650	-63.818180
778	165.306120	-63.818180
779	168.979590	-63.818180
780	172.653060	-63.818180
781	176.326530	-63.818180
782	180.000000	-63.818180
783	183.673470	-63.818180
784	187.346940	-63.818180
785	191.020410	-63.818180
786	194.693880	-63.818180
787	198.367350	-63.818180
788	202.040820	-63.818180
789	205.714290	-63.818180
790	209.387760	-63.818180
791	213.061220	-63.818180
792	216.734690	-63.818180
793	220.408160	-63.818180
794	224.081630	-63.818180
795	227.755100	-63.818180
796	231.428570	-63.818180
797	235.102040	-63.818180
798	238.775510	-63.818180
799	242.448980	-63.818180
800	246.122450	-63.818180
801	249.795920	-63.818180
802	253.469390	-63.818180
803	257.142860	-63.818180
804	260.816330	-63.818180
805	264.489800	-63.818180
806	268.163270	-63.818180
807	271.836730	-63.818180
808	275.510200	-63.818180
809	279.183670	-63.818180
810	282.857140	-63.818180
811	286.530610	-63.818180
812	290.204080	-63.818180
813	293.877550	-63.818180
814	297.551020	-63.818180
815	301.224490	-63.818180
816	304.897960	-63.818180
817	308.571430	-63.818180
818	312.244900	-63.818180
819	315.918370	-63.818180
820	319.591840	-63.818180
821	323.265310	-63.818180
822	326.938780	-63.818180
823	330.612240	-63.818180
824	334.285710	-63.818180
825	337.959180	-63.818180
826	341.632650	-63.818180
827	345.306120	-63.818180
828	348.979590	-63.818180
829	352.653060	-63.818180
830	356.326530	-63.818180
831	3.461540	-62.181820
832	6.923080	-62.181820
833	10.384620	-62.181820
834	13.846150	-62.181820
835	17.307690	-62.181820
836	20.769230	-62.181820
837	24.230770	-62.181820
838	27.692310	-62.181820
839	31.153850	-62.181820
840	34.615380	-62.181820
841	38.076920	-62.181820
842	41.538460	-62.181820
843	45.000000	-62.181820
844	48.461540	-62.181820
845	51.923080	-62.181820
846	55.384620	-62.181820
847	58.846150	-62.181820
848	62.307690	-62.181820
849	65.769230	-62.181820
850	69.230770	-62.181820
851	72.692310	-62.181820
852	76.153850	-62.181820
853	79.615380	-62.181820
854	83.076920	-62.181820
855	86.538460	-62.181820
856	90.000000	-62.181820
857	93.461540	-62.181820
858	96.923080	-62.181820
859	100.384620	-62.181820
860	103.846150	-62.181820
861	107.307690	-62.181820
862	110.769230	-62.181820
863	114.230770	-62.181820
864	117.692310	-62.181820
865	121.153850	-62.181820
866	124.615380	-62.181820
867	128.076920	-62.181820
868	131.538460	-62.181820
869	135.000000	-62.181820
870	138.461540	-62.181820
871	141.923080	-62.181820
872	145.384620	-62.181820
873	148.846150	-62.181820
874	152.307690	-62.181820
875	155.769230	-62.181820
876	159.230770	-62.181820
877	162.692310	-62.181820
878	166.153850	-62.181820
879	169.615380	-62.181820
880	173.076920	-62.181820
881	176.538460	-62.181820
882	180.000000	-62.181820
883	183.461540	-62.181820
884	186.923080	-62.181820
885	190.384620	-62.181820
886	193.846150	-62.181820
887	197.307690	-62.181820
888	200.769230	-62.181820
889	204.230770	-62.181820
890	207.692310	-62.181820
891	211.153850	-62.181820
892	214.615380	-62.181820
893	218.076920	-62.181820
894	221.538460	-62.181820
895	225.000000	-62.181820
896	228.461540	-62.181820
897	231.923080	-62.181820
898	235.384620	-62.181820
899	238.846150	-62.181820
900	242.307690	-62.181820
901	245.769230	-62.181820
902	249.230770	-62.181820
903	252.692310	-62.181820
904	256.153850	-62.181820
905	259.615380	-62.181820
906	263.076920	-62.181820
907	266.538460	-62.181820
908	270.000000	-62.181820
909	273.461540	-62.181820
910	276.923080	-62.181820
911	280.384620	-62.181820
912	283.846150	-62.181820
913	287.307690	-62.181820
914	290.769230	-62.181820
915	294.230770	-62.181820
916	297.692310	-62.181820
917	301.153850	-62.181820
918	304.615380	-62.181820
919	308.076920	-62.181820
920	311.538460	-62.181820
921	315.000000	-62.181820
922	318.461540	-62.181820
923	321.923080	-62.181820
924	325.384620	-62.181820
925	328.846150	-62.181820
926	332.307690	-62.181820
927	335.769230	-62.181820
928	339.230770	-62.181820
929	342.692310	-62.181820
930	346.153850	-62.181820
931	349.615380	-62.181820
932	353.076920	-62.181820
933	356.538460	-62.181820
934	3.272730	-60.545450
935	6.545450	-60.545450
936	9.818180	-60.545450
937	13.090910	-60.545450
938	16.363640	-60.545450
939	19.636360	-60.545450
940	22.909090	-60.545450
941	26.181820	-60.545450
942	29.454550	-60.545450
943	32.727270	-60.545450
944	36.000000	-60.545450
945	39.272730	-60.545450
946	42.545450	-60.545450
947	45.818180	-60.545450
948	49.090910	-60.545450
949	52.363640	-60.545450
950	55.636360	-60.545450
951	58.909090	-60.545450
952	62.181820	-60.545450
953	65.454550	-60.545450
954	68.727270	-60.545450
955	72.000000	-60.545450
956	75.272730	-60.545450
957	78.545450	-60.545450
958	81.818180	-60.545450
959	85.090910	-60.545450
960	88.363640	-60.545450
961	91.636360	-60.545450
962	94.909090	-60.545450
963	98.181820	-60.545450
964	101.454550	-60.545450
965	104.727270	-60.545450
966	108.000000	-60.545450
967	111.272730	-60.545450
968	114.545450	-60.545450
969	117.818180	-60.545450
970	121.090910	-60.545450
971	124.363640	-60.545450
972	127.636360	-60.545450
973	130.909090	-60.545450
974	134.181820	-60.545450
975	137.454550	-60.545450
976	140.727270	-60.545450
977	144.000000	-60.545450
978	147.272730	-60.545450
979	150.545450	-60.545450
980	153.818180	-60.545450
981	157.090910	-60.545450
982	160.363640	-60.545450
983	163.636360	-60.545450
984	166.909090	-60.545450
985	170.181820	-60.545450
986	173.454550	-60.545450
987	176.727270	-60.545450
988	180.000000	-60.545450
989	183.272730	-60.545450
990	186.545450	-60.545450
991	189.818180	-60.545450
992	193.090910	-60.545450
993	196.363640	-60.545450
994	199.636360	-60.545450
995	202.909090	-60.545450
996	206.181820	-60.545450
997	209.454550	-60.545450
998	212.727270	-60.545450
999	216.000000	-60.545450
1000	219.272730	-60.545450
1001	222.545450	-60.545450
1002	225.818180	-60.545450
1003	229.090910	-60.545450
1004	232.363640	-60.545450
1005	235.636360	-60.545450
1006	238.909090	-60.545450
1007	242.181820	-60.545450
1008	245.454550	-60.545450
1009	248.727270	-60.545450
1010	252.000000	-60.545450
1011	255.272730	-60.545450
1012	258.545450	-60.545450
1013	261.818180	-60.545450
1014	265.090910	-60.545450
1015	268.363640	-60.545450
1016	271.636360	-60.545450
1017	274.909090	-60.545450
1018	278.181820	-60.545450
1019	281.454550	-60.545450
1020	284.727270	-60.545450
1021	288.000000	-60.545450
1022	291.272730	-60.545450
1023	294.545450	-60.545450
1024	297.818180	-60.545450
1025	301.090910	-60.545450
1026	304.363640	-60.545450
1027	307.636360	-60.545450
1028	310.909090	-60.545450
1029	314.181820	-60.545450
1030	317.454550	-60.545450
1031	320.727270	-60.545450
1032	324.000000	-60.545450
1033	327.272730	-60.545450
1034	330.545450	-60.545450
1035	333.818180	-60.545450
1036	337.090910	-60.545450
1037	340.363640	-60.545450
1038	343.636360	-60.545450
1039	346.909090	-60.545450
1040	350.181820	-60.545450
1041	353.454550	-60.545450
1042	356.727270	-60.545450
1043	3.130430	-58.909090
1044	6.260870	-58.909090
1045	9.391300	-58.909090
1046	12.521740	-58.909090
1047	15.652170	-58.909090
1048	18.782610	-58.909090
1049	21.913040	-58.909090
1050	25.043480	-58.909090
1051	28.173910	-58.909090
1052	31.304350	-58.909090
1053	34.434780	-58.909090
1054	37.565220	-58.909090
1055	40.695650	-58.909090
1056	43.826090	-58.909090
1057	46.956520	-58.909090
1058	50.086960	-58.909090
1059	53.217390	-58.909090
1060	56.347830	-58.909090
1061	59.478260	-58.909090
1062	62.608700	-58.909090
1063	65.739130	-58.909090
1064	68.869570	-58.909090
1065	72.000000	-58.909090
1066	75.130430	-58.909090
1067	78.260870	-58.909090
